hole_id,depth_m,dip,azimuth,grid,method,survey_company,survey_date,hole_id_raw
OVD033,265.0,-64.9,209.1,WGS84_46N,GM,Ragnarok Investment LLC,4/26/2025,OVD033
OVD033,270.0,-64.9,209.3,WGS84_46N,GM,Ragnarok Investment LLC,4/26/2025,OVD033
OVD033,275.0,-64.8,209.2,WGS84_46N,GM,Ragnarok Investment LLC,4/26/2025,OVD033
OVD033,280.0,-64.8,209.4,WGS84_46N,GM,Ragnarok Investment LLC,4/26/2025,OVD033
OVD033,285.0,-64.8,209.4,WGS84_46N,GM,Ragnarok Investment LLC,4/26/2025,OVD033
OVD033,290.0,-64.8,209.6,WGS84_46N,GM,Ragnarok Investment LLC,4/26/2025,OVD033
OVD033,295.0,-64.9,209.6,WGS84_46N,GM,Ragnarok Investment LLC,4/26/2025,OVD033
OVD033,300.0,-64.9,209.6,WGS84_46N,GM,Ragnarok Investment LLC,4/26/2025,OVD033
OVD033,305.0,-64.9,209.9,WGS84_46N,GM,Ragnarok Investment LLC,4/26/2025,OVD033
OVD033,310.0,-64.9,209.8,WGS84_46N,GM,Ragnarok Investment LLC,4/26/2025,OVD033
OVD033,315.0,-64.8,210.0,WGS84_46N,GM,Ragnarok Investment LLC,4/26/2025,OVD033
OVD033,320.0,-64.8,210.0,WGS84_46N,GM,Ragnarok Investment LLC,4/26/2025,OVD033
OVD033,325.0,-64.8,210.1,WGS84_46N,GM,Ragnarok Investment LLC,4/26/2025,OVD033
OVD033,330.0,-64.9,210.4,WGS84_46N,GM,Ragnarok Investment LLC,4/26/2025,OVD033
OVD033,335.0,-64.9,210.4,WGS84_46N,GM,Ragnarok Investment LLC,4/26/2025,OVD033
OVD033,340.0,-64.9,210.6,WGS84_46N,GM,Ragnarok Investment LLC,4/26/2025,OVD033
OVD033,345.0,-64.9,210.7,WGS84_46N,GM,Ragnarok Investment LLC,4/26/2025,OVD033
OVD033,351.5,-65.0,210.7,WGS84_46N,GM,Ragnarok Investment LLC,4/26/2025,OVD033
SC06,0.0,-68.2,186.3,WGS84_46N,GM,Ragnarok Investment LLC,4/28/2025,SC06
SC06,5.0,-68.3,186.2,WGS84_46N,GM,Ragnarok Investment LLC,4/28/2025,SC06
SC06,10.0,-68.3,186.2,WGS84_46N,GM,Ragnarok Investment LLC,4/28/2025,SC06
SC06,15.0,-68.2,186.4,WGS84_46N,GM,Ragnarok Investment LLC,4/28/2025,SC06
SC06,20.0,-68.3,186.7,WGS84_46N,GM,Ragnarok Investment LLC,4/28/2025,SC06
SC06,25.0,-68.3,186.8,WGS84_46N,GM,Ragnarok Investment LLC,4/28/2025,SC06
SC06,30.0,-68.3,187.4,WGS84_46N,GM,Ragnarok Investment LLC,4/28/2025,SC06
SC06,35.0,-68.3,187.4,WGS84_46N,GM,Ragnarok Investment LLC,4/28/2025,SC06
SC06,40.0,-68.2,187.3,WGS84_46N,GM,Ragnarok Investment LLC,4/28/2025,SC06
SC06,45.0,-68.1,187.2,WGS84_46N,GM,Ragnarok Investment LLC,4/28/2025,SC06
SC06,50.0,-68.1,186.9,WGS84_46N,GM,Ragnarok Investment LLC,4/28/2025,SC06
SC06,55.0,-68.1,186.9,WGS84_46N,GM,Ragnarok Investment LLC,4/28/2025,SC06
SC06,61.9,-68.2,187.1,WGS84_46N,GM,Ragnarok Investment LLC,4/28/2025,SC06
OVD034,0.0,-77.4,238.9,WGS84_46N,GM,Ragnarok Investment LLC,5/1/2025,OVD034
OVD034,5.0,-77.5,238.8,WGS84_46N,GM,Ragnarok Investment LLC,5/1/2025,OVD034
OVD034,10.0,-77.7,239.0,WGS84_46N,GM,Ragnarok Investment LLC,5/1/2025,OVD034
OVD034,15.0,-77.7,239.3,WGS84_46N,GM,Ragnarok Investment LLC,5/1/2025,OVD034
OVD034,20.0,-77.7,239.8,WGS84_46N,GM,Ragnarok Investment LLC,5/1/2025,OVD034
OVD034,25.0,-77.7,240.0,WGS84_46N,GM,Ragnarok Investment LLC,5/1/2025,OVD034
OVD034,30.0,-77.7,240.5,WGS84_46N,GM,Ragnarok Investment LLC,5/1/2025,OVD034
OVD034,35.0,-77.7,241.1,WGS84_46N,GM,Ragnarok Investment LLC,5/1/2025,OVD034
OVD034,40.0,-77.7,241.1,WGS84_46N,GM,Ragnarok Investment LLC,5/1/2025,OVD034
OVD034,45.0,-77.6,241.5,WGS84_46N,GM,Ragnarok Investment LLC,5/1/2025,OVD034
OVD034,50.0,-77.6,241.4,WGS84_46N,GM,Ragnarok Investment LLC,5/1/2025,OVD034
OVD034,55.0,-77.6,241.9,WGS84_46N,GM,Ragnarok Investment LLC,5/1/2025,OVD034
OVD034,60.0,-77.4,242.3,WGS84_46N,GM,Ragnarok Investment LLC,5/1/2025,OVD034
OVD034,65.0,-77.3,242.4,WGS84_46N,GM,Ragnarok Investment LLC,5/1/2025,OVD034
OVD034,70.0,-77.3,242.7,WGS84_46N,GM,Ragnarok Investment LLC,5/1/2025,OVD034
OVD034,75.0,-77.4,242.7,WGS84_46N,GM,Ragnarok Investment LLC,5/1/2025,OVD034
OVD034,80.0,-77.6,242.5,WGS84_46N,GM,Ragnarok Investment LLC,5/1/2025,OVD034
OVD034,85.0,-77.7,243.0,WGS84_46N,GM,Ragnarok Investment LLC,5/1/2025,OVD034
OVD034,90.0,-77.7,242.8,WGS84_46N,GM,Ragnarok Investment LLC,5/1/2025,OVD034
OVD034,97.7,-77.7,242.6,WGS84_46N,GM,Ragnarok Investment LLC,5/1/2025,OVD034
SC07,0.0,-69.3,178.4,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,5.0,-69.4,178.1,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,10.0,-69.3,178.2,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,15.0,-69.2,178.3,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,20.0,-69.2,178.4,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,25.0,-69.2,178.3,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,30.0,-69.4,178.5,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,35.0,-69.4,178.5,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,40.0,-69.5,178.6,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,45.0,-69.5,178.7,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,50.0,-69.5,178.8,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,55.0,-69.6,178.7,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,60.0,-69.6,178.7,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,65.0,-69.6,178.6,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,70.0,-69.6,178.5,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,75.0,-69.7,178.8,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,80.0,-69.6,178.8,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,85.0,-69.7,178.8,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,90.0,-69.8,178.7,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,95.0,-69.8,178.9,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,100.0,-69.8,179.0,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,105.0,-70.0,178.9,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,110.0,-70.1,178.9,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,115.0,-70.0,178.8,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,120.0,-70.0,178.7,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,125.0,-69.9,178.8,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,130.0,-69.8,178.8,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,135.0,-69.7,178.8,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,140.0,-69.7,179.0,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,145.0,-69.7,179.0,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,150.0,-69.8,178.9,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,155.0,-69.9,178.8,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,160.0,-69.8,178.8,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,165.0,-69.8,179.0,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,170.0,-69.7,179.1,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,175.0,-69.8,179.3,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,180.0,-69.8,179.5,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,185.0,-69.8,179.6,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,190.0,-69.9,179.8,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,195.0,-69.8,179.8,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,200.0,-69.9,180.1,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,205.0,-69.9,180.1,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,210.0,-69.9,180.4,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,215.0,-69.9,180.4,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,220.0,-69.9,180.7,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,225.0,-70.0,180.5,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,230.0,-70.0,180.7,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,235.0,-70.1,181.0,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,240.0,-70.0,181.1,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,245.0,-70.1,181.6,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,250.0,-70.1,181.7,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
SC07,254.2,-70.1,181.7,WGS84_46N,GM,Ragnarok Investment LLC,5/6/2025,SC07
CRS02,0.0,-67.7,174.2,WGS84_46N,GM,Ragnarok Investment LLC,5/10/2025,CRS02
CRS02,5.0,-67.7,175.0,WGS84_46N,GM,Ragnarok Investment LLC,5/10/2025,CRS02
CRS02,10.0,-67.7,175.1,WGS84_46N,GM,Ragnarok Investment LLC,5/10/2025,CRS02
CRS02,15.0,-67.5,174.9,WGS84_46N,GM,Ragnarok Investment LLC,5/10/2025,CRS02
CRS02,20.0,-67.5,175.0,WGS84_46N,GM,Ragnarok Investment LLC,5/10/2025,CRS02
CRS02,25.0,-67.6,175.1,WGS84_46N,GM,Ragnarok Investment LLC,5/10/2025,CRS02
CRS02,30.0,-67.5,175.2,WGS84_46N,GM,Ragnarok Investment LLC,5/10/2025,CRS02
CRS02,35.0,-67.4,175.2,WGS84_46N,GM,Ragnarok Investment LLC,5/10/2025,CRS02
CRS02,40.0,-67.5,175.1,WGS84_46N,GM,Ragnarok Investment LLC,5/10/2025,CRS02
CRS02,45.0,-67.5,175.3,WGS84_46N,GM,Ragnarok Investment LLC,5/10/2025,CRS02
CRS02,50.0,-67.5,175.4,WGS84_46N,GM,Ragnarok Investment LLC,5/10/2025,CRS02
CRS02,55.0,-67.5,175.6,WGS84_46N,GM,Ragnarok Investment LLC,5/10/2025,CRS02
CRS02,60.0,-67.4,175.7,WGS84_46N,GM,Ragnarok Investment LLC,5/10/2025,CRS02
CRS02,65.0,-67.5,175.8,WGS84_46N,GM,Ragnarok Investment LLC,5/10/2025,CRS02
CRS02,70.0,-67.5,175.8,WGS84_46N,GM,Ragnarok Investment LLC,5/10/2025,CRS02
CRS02,75.0,-67.4,176.2,WGS84_46N,GM,Ragnarok Investment LLC,5/10/2025,CRS02
CRS02,80.0,-67.3,176.4,WGS84_46N,GM,Ragnarok Investment LLC,5/10/2025,CRS02
CRS02,85.0,-67.4,176.6,WGS84_46N,GM,Ragnarok Investment LLC,5/10/2025,CRS02
CRS02,90.0,-67.4,176.6,WGS84_46N,GM,Ragnarok Investment LLC,5/10/2025,CRS02
CRS02,95.0,-67.5,176.9,WGS84_46N,GM,Ragnarok Investment LLC,5/10/2025,CRS02
CRS02,100.0,-67.4,176.9,WGS84_46N,GM,Ragnarok Investment LLC,5/10/2025,CRS02
CRS02,105.0,-67.4,177.2,WGS84_46N,GM,Ragnarok Investment LLC,5/10/2025,CRS02
CRS02,108.7,-67.4,177.1,WGS84_46N,GM,Ragnarok Investment LLC,5/10/2025,CRS02
CRS03,0.0,-59.4,177.5,WGS84_46N,GM,Ragnarok Investment LLC,5/13/2025,CRS03
CRS03,5.0,-59.6,178.3,WGS84_46N,GM,Ragnarok Investment LLC,5/13/2025,CRS03
CRS03,10.0,-59.7,178.5,WGS84_46N,GM,Ragnarok Investment LLC,5/13/2025,CRS03
CRS03,15.0,-59.6,178.4,WGS84_46N,GM,Ragnarok Investment LLC,5/13/2025,CRS03
CRS03,20.0,-59.3,178.6,WGS84_46N,GM,Ragnarok Investment LLC,5/13/2025,CRS03
CRS03,25.0,-59.2,178.8,WGS84_46N,GM,Ragnarok Investment LLC,5/13/2025,CRS03
CRS03,30.0,-59.1,178.8,WGS84_46N,GM,Ragnarok Investment LLC,5/13/2025,CRS03
CRS03,35.0,-59.1,178.9,WGS84_46N,GM,Ragnarok Investment LLC,5/13/2025,CRS03
CRS03,40.0,-58.9,178.9,WGS84_46N,GM,Ragnarok Investment LLC,5/13/2025,CRS03
CRS03,45.0,-58.8,178.9,WGS84_46N,GM,Ragnarok Investment LLC,5/13/2025,CRS03
CRS03,50.0,-58.8,178.7,WGS84_46N,GM,Ragnarok Investment LLC,5/13/2025,CRS03
CRS03,55.0,-58.8,178.8,WGS84_46N,GM,Ragnarok Investment LLC,5/13/2025,CRS03
CRS03,60.0,-58.7,178.9,WGS84_46N,GM,Ragnarok Investment LLC,5/13/2025,CRS03
CRS03,65.0,-58.6,178.7,WGS84_46N,GM,Ragnarok Investment LLC,5/13/2025,CRS03
CRS03,70.0,-58.6,178.7,WGS84_46N,GM,Ragnarok Investment LLC,5/13/2025,CRS03
CRS03,75.0,-58.6,178.8,WGS84_46N,GM,Ragnarok Investment LLC,5/13/2025,CRS03
CRS03,80.0,-58.6,178.9,WGS84_46N,GM,Ragnarok Investment LLC,5/13/2025,CRS03
CRS03,85.0,-58.6,179.1,WGS84_46N,GM,Ragnarok Investment LLC,5/13/2025,CRS03
CRS03,90.0,-58.6,179.2,WGS84_46N,GM,Ragnarok Investment LLC,5/13/2025,CRS03
CRS03,95.0,-58.6,179.4,WGS84_46N,GM,Ragnarok Investment LLC,5/13/2025,CRS03
CRS03,100.0,-58.6,179.4,WGS84_46N,GM,Ragnarok Investment LLC,5/13/2025,CRS03
CRS03,105.0,-58.6,179.5,WGS84_46N,GM,Ragnarok Investment LLC,5/13/2025,CRS03
CRS03,111.5,-58.6,179.6,WGS84_46N,GM,Ragnarok Investment LLC,5/13/2025,CRS03
OVD036,0.0,-59.9,345.8,WGS84_46N,GM,Ragnarok Investment LLC,5/17/2025,OVD036
OVD036,5.0,-59.9,345.6,WGS84_46N,GM,Ragnarok Investment LLC,5/17/2025,OVD036
OVD036,10.0,-59.9,345.6,WGS84_46N,GM,Ragnarok Investment LLC,5/17/2025,OVD036
OVD036,15.0,-60.0,345.6,WGS84_46N,GM,Ragnarok Investment LLC,5/17/2025,OVD036
OVD036,20.0,-59.8,345.7,WGS84_46N,GM,Ragnarok Investment LLC,5/17/2025,OVD036
OVD036,25.0,-59.8,345.9,WGS84_46N,GM,Ragnarok Investment LLC,5/17/2025,OVD036
OVD036,30.0,-59.8,346.2,WGS84_46N,GM,Ragnarok Investment LLC,5/17/2025,OVD036
OVD036,35.0,-59.7,346.4,WGS84_46N,GM,Ragnarok Investment LLC,5/17/2025,OVD036
OVD036,40.0,-59.6,346.7,WGS84_46N,GM,Ragnarok Investment LLC,5/17/2025,OVD036
OVD036,45.0,-59.5,347.1,WGS84_46N,GM,Ragnarok Investment LLC,5/17/2025,OVD036
OVD036,50.0,-59.5,347.3,WGS84_46N,GM,Ragnarok Investment LLC,5/17/2025,OVD036
OVD036,55.0,-59.6,347.4,WGS84_46N,GM,Ragnarok Investment LLC,5/17/2025,OVD036
OVD036,60.0,-59.5,347.6,WGS84_46N,GM,Ragnarok Investment LLC,5/17/2025,OVD036
OVD036,65.0,-59.5,348.0,WGS84_46N,GM,Ragnarok Investment LLC,5/17/2025,OVD036
OVD036,70.0,-59.5,348.1,WGS84_46N,GM,Ragnarok Investment LLC,5/17/2025,OVD036
OVD036,75.0,-59.5,348.5,WGS84_46N,GM,Ragnarok Investment LLC,5/17/2025,OVD036
OVD036,80.0,-59.5,348.5,WGS84_46N,GM,Ragnarok Investment LLC,5/17/2025,OVD036
OVD036,85.0,-59.4,348.9,WGS84_46N,GM,Ragnarok Investment LLC,5/17/2025,OVD036
OVD036,90.0,-59.3,349.1,WGS84_46N,GM,Ragnarok Investment LLC,5/17/2025,OVD036
OVD036,95.0,-59.3,349.2,WGS84_46N,GM,Ragnarok Investment LLC,5/17/2025,OVD036
OVD036,100.0,-59.3,349.2,WGS84_46N,GM,Ragnarok Investment LLC,5/17/2025,OVD036
OVD036,105.0,-59.3,349.3,WGS84_46N,GM,Ragnarok Investment LLC,5/17/2025,OVD036
OVD036,110.0,-59.4,349.3,WGS84_46N,GM,Ragnarok Investment LLC,5/17/2025,OVD036
OVD036,115.0,-59.5,349.4,WGS84_46N,GM,Ragnarok Investment LLC,5/17/2025,OVD036
OVD036,120.0,-59.5,349.6,WGS84_46N,GM,Ragnarok Investment LLC,5/17/2025,OVD036
OVD036,125.0,-59.5,349.7,WGS84_46N,GM,Ragnarok Investment LLC,5/17/2025,OVD036
OVD036,130.0,-59.6,349.8,WGS84_46N,GM,Ragnarok Investment LLC,5/17/2025,OVD036
OVD036,141.5,-59.5,350.0,WGS84_46N,GM,Ragnarok Investment LLC,5/17/2025,OVD036
OVD037,0.0,-57.77,134.49,WGS84_46N,GM,Ragnarok Investment LLC,5/20/2025,OVD037
OVD037,5.0,-58.03,134.5,WGS84_46N,GM,Ragnarok Investment LLC,5/20/2025,OVD037
OVD037,10.0,-57.94,134.73,WGS84_46N,GM,Ragnarok Investment LLC,5/20/2025,OVD037
OVD037,15.0,-57.88,135.07,WGS84_46N,GM,Ragnarok Investment LLC,5/20/2025,OVD037
OVD037,20.0,-57.95,135.16,WGS84_46N,GM,Ragnarok Investment LLC,5/20/2025,OVD037
OVD037,25.0,-57.96,135.47,WGS84_46N,GM,Ragnarok Investment LLC,5/20/2025,OVD037
OVD037,30.0,-57.9,135.69,WGS84_46N,GM,Ragnarok Investment LLC,5/20/2025,OVD037
OVD037,35.0,-57.92,135.95,WGS84_46N,GM,Ragnarok Investment LLC,5/20/2025,OVD037
OVD037,40.0,-57.91,136.01,WGS84_46N,GM,Ragnarok Investment LLC,5/20/2025,OVD037
OVD037,45.0,-57.91,136.33,WGS84_46N,GM,Ragnarok Investment LLC,5/20/2025,OVD037
OVD037,50.0,-57.74,136.37,WGS84_46N,GM,Ragnarok Investment LLC,5/20/2025,OVD037
OVD037,62.0,-57.82,136.37,WGS84_46N,GM,Ragnarok Investment LLC,5/20/2025,OVD037
OVD038,0.0,-83.52,355.73,WGS84_46N,GM,Ragnarok Investment LLC,5/23/2025,OVD038
OVD038,5.0,-83.5,356.82,WGS84_46N,GM,Ragnarok Investment LLC,5/23/2025,OVD038
OVD038,10.0,-83.61,357.6,WGS84_46N,GM,Ragnarok Investment LLC,5/23/2025,OVD038
OVD038,15.0,-83.73,357.14,WGS84_46N,GM,Ragnarok Investment LLC,5/23/2025,OVD038
OVD038,20.0,-83.74,357.73,WGS84_46N,GM,Ragnarok Investment LLC,5/23/2025,OVD038
OVD038,25.0,-83.79,358.36,WGS84_46N,GM,Ragnarok Investment LLC,5/23/2025,OVD038
OVD038,30.0,-83.77,358.38,WGS84_46N,GM,Ragnarok Investment LLC,5/23/2025,OVD038
OVD038,35.0,-83.74,358.91,WGS84_46N,GM,Ragnarok Investment LLC,5/23/2025,OVD038
OVD038,40.0,-83.67,358.78,WGS84_46N,GM,Ragnarok Investment LLC,5/23/2025,OVD038
OVD038,45.0,-83.71,359.2,WGS84_46N,GM,Ragnarok Investment LLC,5/23/2025,OVD038
OVD038,50.0,-83.83,359.39,WGS84_46N,GM,Ragnarok Investment LLC,5/23/2025,OVD038
OVD038,55.0,-83.87,358.73,WGS84_46N,GM,Ragnarok Investment LLC,5/23/2025,OVD038
OVD038,60.0,-83.82,359.42,WGS84_46N,GM,Ragnarok Investment LLC,5/23/2025,OVD038
OVD038,65.0,-83.78,359.39,WGS84_46N,GM,Ragnarok Investment LLC,5/23/2025,OVD038
OVD038,70.0,-83.83,0.18,WGS84_46N,GM,Ragnarok Investment LLC,5/23/2025,OVD038
OVD038,75.0,-83.9,359.76,WGS84_46N,GM,Ragnarok Investment LLC,5/23/2025,OVD038
OVD038,80.0,-83.98,359.55,WGS84_46N,GM,Ragnarok Investment LLC,5/23/2025,OVD038
OVD038,85.0,-84.14,358.79,WGS84_46N,GM,Ragnarok Investment LLC,5/23/2025,OVD038
OVD038,90.0,-84.1,358.66,WGS84_46N,GM,Ragnarok Investment LLC,5/23/2025,OVD038
OVD038,95.0,-84.1,359.73,WGS84_46N,GM,Ragnarok Investment LLC,5/23/2025,OVD038
OVD038,100.0,-84.2,0.17,WGS84_46N,GM,Ragnarok Investment LLC,5/23/2025,OVD038
OVD038,105.0,-84.35,0.05,WGS84_46N,GM,Ragnarok Investment LLC,5/23/2025,OVD038
OVD038,110.0,-84.37,1.43,WGS84_46N,GM,Ragnarok Investment LLC,5/23/2025,OVD038
OVD038,115.0,-84.4,1.6,WGS84_46N,GM,Ragnarok Investment LLC,5/23/2025,OVD038
OVD038,120.0,-84.3,2.3,WGS84_46N,GM,Ragnarok Investment LLC,5/23/2025,OVD038
OVD038,125.0,-84.3,3.1,WGS84_46N,GM,Ragnarok Investment LLC,5/23/2025,OVD038
OVD038,130.0,-84.3,3.6,WGS84_46N,GM,Ragnarok Investment LLC,5/23/2025,OVD038
OVD038,135.0,-84.3,4.9,WGS84_46N,GM,Ragnarok Investment LLC,5/23/2025,OVD038
OVD038,140.0,-84.2,5.6,WGS84_46N,GM,Ragnarok Investment LLC,5/23/2025,OVD038
OVD038,145.0,-84.1,7.2,WGS84_46N,GM,Ragnarok Investment LLC,5/23/2025,OVD038
OVD038,150.5,-84.1,7.5,WGS84_46N,GM,Ragnarok Investment LLC,5/23/2025,OVD038
OVD039,0.0,-65.2,208.2,WGS84_46N,GM,Ragnarok Investment LLC,5/26/2025,OVD039
OVD039,5.0,-65.0,208.0,WGS84_46N,GM,Ragnarok Investment LLC,5/26/2025,OVD039
OVD039,10.0,-65.1,207.6,WGS84_46N,GM,Ragnarok Investment LLC,5/26/2025,OVD039
OVD039,15.0,-64.8,207.5,WGS84_46N,GM,Ragnarok Investment LLC,5/26/2025,OVD039
OVD039,20.0,-64.7,207.8,WGS84_46N,GM,Ragnarok Investment LLC,5/26/2025,OVD039
OVD039,25.0,-64.6,207.9,WGS84_46N,GM,Ragnarok Investment LLC,5/26/2025,OVD039
OVD039,30.0,-64.6,208.1,WGS84_46N,GM,Ragnarok Investment LLC,5/26/2025,OVD039
OVD039,35.0,-64.7,208.0,WGS84_46N,GM,Ragnarok Investment LLC,5/26/2025,OVD039
OVD039,40.0,-64.6,208.0,WGS84_46N,GM,Ragnarok Investment LLC,5/26/2025,OVD039
OVD039,45.0,-64.6,208.0,WGS84_46N,GM,Ragnarok Investment LLC,5/26/2025,OVD039
OVD039,50.0,-64.7,207.9,WGS84_46N,GM,Ragnarok Investment LLC,5/26/2025,OVD039
OVD039,55.0,-64.6,207.2,WGS84_46N,GM,Ragnarok Investment LLC,5/26/2025,OVD039
OVD039,60.0,-64.4,207.0,WGS84_46N,GM,Ragnarok Investment LLC,5/26/2025,OVD039
OVD039,65.0,-64.1,206.5,WGS84_46N,GM,Ragnarok Investment LLC,5/26/2025,OVD039
OVD039,70.0,-64.0,206.2,WGS84_46N,GM,Ragnarok Investment LLC,5/26/2025,OVD039
OVD039,75.0,-63.7,206.0,WGS84_46N,GM,Ragnarok Investment LLC,5/26/2025,OVD039
OVD039,80.0,-63.6,206.2,WGS84_46N,GM,Ragnarok Investment LLC,5/26/2025,OVD039
OVD039,85.0,-63.5,206.4,WGS84_46N,GM,Ragnarok Investment LLC,5/26/2025,OVD039
OVD039,90.0,-63.5,206.3,WGS84_46N,GM,Ragnarok Investment LLC,5/26/2025,OVD039
OVD039,95.0,-63.5,206.3,WGS84_46N,GM,Ragnarok Investment LLC,5/26/2025,OVD039
OVD039,100.0,-63.4,206.3,WGS84_46N,GM,Ragnarok Investment LLC,5/26/2025,OVD039
OVD039,105.0,-63.4,206.5,WGS84_46N,GM,Ragnarok Investment LLC,5/26/2025,OVD039
OVD039,110.0,-63.2,206.6,WGS84_46N,GM,Ragnarok Investment LLC,5/26/2025,OVD039
OVD039,115.0,-63.1,207.0,WGS84_46N,GM,Ragnarok Investment LLC,5/26/2025,OVD039
OVD039,120.0,-63.1,206.9,WGS84_46N,GM,Ragnarok Investment LLC,5/26/2025,OVD039
OVD039,125.0,-63.2,207.1,WGS84_46N,GM,Ragnarok Investment LLC,5/26/2025,OVD039
OVD039,129.5,-63.2,207.0,WGS84_46N,GM,Ragnarok Investment LLC,5/26/2025,OVD039
OVD040,0.0,-74.4,347.3,WGS84_46N,GM,Ragnarok Investment LLC,5/28/2025,OVD040
OVD040,5.0,-74.5,346.6,WGS84_46N,GM,Ragnarok Investment LLC,5/28/2025,OVD040
OVD040,10.0,-74.5,346.9,WGS84_46N,GM,Ragnarok Investment LLC,5/28/2025,OVD040
OVD040,15.0,-74.5,346.8,WGS84_46N,GM,Ragnarok Investment LLC,5/28/2025,OVD040
OVD040,20.0,-74.5,346.9,WGS84_46N,GM,Ragnarok Investment LLC,5/28/2025,OVD040
OVD040,25.0,-74.3,347.1,WGS84_46N,GM,Ragnarok Investment LLC,5/28/2025,OVD040
OVD040,30.0,-74.2,347.5,WGS84_46N,GM,Ragnarok Investment LLC,5/28/2025,OVD040
OVD040,35.0,-74.2,348.1,WGS84_46N,GM,Ragnarok Investment LLC,5/28/2025,OVD040
OVD040,40.0,-74.2,348.2,WGS84_46N,GM,Ragnarok Investment LLC,5/28/2025,OVD040
OVD040,45.0,-74.2,348.3,WGS84_46N,GM,Ragnarok Investment LLC,5/28/2025,OVD040
OVD040,50.0,-74.3,348.3,WGS84_46N,GM,Ragnarok Investment LLC,5/28/2025,OVD040
OVD040,55.0,-74.2,348.0,WGS84_46N,GM,Ragnarok Investment LLC,5/28/2025,OVD040
OVD040,60.0,-74.1,348.3,WGS84_46N,GM,Ragnarok Investment LLC,5/28/2025,OVD040
