sample_id,alt_ids,hole_id_norm,depth_from_m,depth_to_m,depth_mid_m,sample_source,year,petrographer_lab,thin_section,polished_thin_section,asd,xrd,eds,fluid_incl,epma,field_lithology,petro_lithology,iogas_lithology,rock_group,iogas_no,x_utm,y_utm,z_rl,coord_source,qa_flags,source_files
47153,OVD025-51.3,OVD025,51.3,51.4,51.35,drill core,2024,,0,1,0,0,0,0,0,Massive Sulphide,,,massive sulfide / ore,,721801.64,5144732.4,1770.16,desurvey,absent from Master All sheet,Yambat_petrography_samples_2022-2024_from_Core___grab__Petrography_bichiglel_table.csv; Samples_to_Japan sheet
OVD015@175.4,OVD015-175.4,OVD015,175.4,,175.4,drill core,2024,,0,1,0,0,0,0,0,,,,,,722137.21,5144150.67,1697.56,desurvey,"in Sheet3 hole-depth list but absent from Master All; possible depth typo of OVD015-175.5 (A)/(B); D7 cross-reference: possible duplicate of sample 42388 (OVD015 @ 175.5 m, 0.1 m away, alt ids `OVD015-175.5 (A)`) — verify before treating the two as independent observations",Yambat_petrography_samples_2022-2024_from_Core___grab__Sheet3.csv
40340,,,,,,unknown,2025,,0,1,0,0,0,0,0,,Altered gabbrodiorite porphyry,,gabbrodiorite,,,,,none,absent from Master All sheet; no drillhole/depth stated in source report,"15ш пет-мин бичиглэл. 09.02. (2 петрографи, 13 пет-мин бичиглэл) (1).docx"
40341,,,,,,unknown,2025,,0,1,0,0,0,0,0,,Altered amygdaloidal basalt,,dolerite / diabase / basalt dyke,,,,,none,absent from Master All sheet; no drillhole/depth stated in source report,"15ш пет-мин бичиглэл. 09.02. (2 петрографи, 13 пет-мин бичиглэл) (1).docx"
41304,,,,,,unknown,2025,,0,1,0,0,0,0,0,,Altered medium- to fine-grained hornblende-pyroxene gabbro,,gabbro / gabbronorite / norite,,,,,none,absent from Master All sheet; no drillhole/depth stated in source report,"15ш пет-мин бичиглэл. 09.02. (2 петрографи, 13 пет-мин бичиглэл) (1).docx"
41253,,,,,,unknown,2025,,0,1,0,0,0,0,0,,Mineralised spinel-bearing epidote-pyroxene micro-gneiss (skarn?),,skarn / metasomatite,,,,,none,absent from Master All sheet; no drillhole/depth stated in source report,"15ш пет-мин бичиглэл. 09.02. (2 петрографи, 13 пет-мин бичиглэл) (1).docx"
41330,,,,,,unknown,2025,,0,1,0,0,0,0,0,,Altered gabbrodiorite porphyry,,gabbrodiorite,,,,,none,absent from Master All sheet; no drillhole/depth stated in source report,"15ш пет-мин бичиглэл. 09.02. (2 петрографи, 13 пет-мин бичиглэл) (1).docx"
41331,,,,,,unknown,2025,,0,1,0,0,0,0,0,,Strongly mineralised (ferruginous) quartzite,,sediment / metasediment,,,,,none,absent from Master All sheet; no drillhole/depth stated in source report,"15ш пет-мин бичиглэл. 09.02. (2 петрографи, 13 пет-мин бичиглэл) (1).docx"
41334,,,,,,unknown,2025,,0,1,0,0,0,0,0,,Strongly mineralised garnet-quartz vein,,vein / quartz,,,,,none,absent from Master All sheet; no drillhole/depth stated in source report,"15ш пет-мин бичиглэл. 09.02. (2 петрографи, 13 пет-мин бичиглэл) (1).docx"
41336,,,,,,unknown,2025,,0,1,0,0,0,0,0,,Altered medium- to fine-grained biotite-hornblende gabbrodiorite,,gabbrodiorite,,,,,none,absent from Master All sheet; no drillhole/depth stated in source report,"15ш пет-мин бичиглэл. 09.02. (2 петрографи, 13 пет-мин бичиглэл) (1).docx"
41337,,,,,,unknown,2025,,0,1,0,0,0,0,0,,"Fine- to medium-grained hornblende quartz diorite (gabbrodiorite), weakly gneissose",,gabbrodiorite,,,,,none,absent from Master All sheet; no drillhole/depth stated in source report,"15ш пет-мин бичиглэл. 09.02. (2 петрографи, 13 пет-мин бичиглэл) (1).docx"
41339,,,,,,unknown,2025,,0,1,0,0,0,0,0,,Fine- to medium-grained biotite-hornblende-pyroxene gabbro,,gabbro / gabbronorite / norite,,,,,none,absent from Master All sheet; no drillhole/depth stated in source report,"15ш пет-мин бичиглэл. 09.02. (2 петрографи, 13 пет-мин бичиглэл) (1).docx"
41348,,,,,,unknown,2025,,0,1,0,0,0,0,0,,Fine- to medium-grained olivine-pyroxene gabbro,,gabbro / gabbronorite / norite,,,,,none,absent from Master All sheet; no drillhole/depth stated in source report,"15ш пет-мин бичиглэл. 09.02. (2 петрографи, 13 пет-мин бичиглэл) (1).docx"
41349,,,,,,unknown,2025,,0,1,0,0,0,0,0,,Mineralised quartz-carbonate vein (oxidised Cu),,vein / quartz,,,,,none,absent from Master All sheet; no drillhole/depth stated in source report,"15ш пет-мин бичиглэл. 09.02. (2 петрографи, 13 пет-мин бичиглэл) (1).docx"
41362,,,,,,unknown,2025,,0,1,0,0,0,0,0,,Fine- to medium-grained biotite granite,,granitoid,,,,,none,absent from Master All sheet; no drillhole/depth stated in source report,"15ш пет-мин бичиглэл. 09.02. (2 петрографи, 13 пет-мин бичиглэл) (1).docx"
41363,,,,,,unknown,2025,,0,1,0,0,0,0,0,,Coarse- to medium-grained biotite granite,,granitoid,,,,,none,absent from Master All sheet; no drillhole/depth stated in source report,"15ш пет-мин бичиглэл. 09.02. (2 петрографи, 13 пет-мин бичиглэл) (1).docx"
43816,43816 (OVD-009-126.6),OVD009,126.6,,126.6,drill core,2025,,0,1,0,0,0,0,0,,"Strongly altered, weakly mineralised uneven-grained olivine-pyroxene peridotite",,peridotite / ultramafic,,722139.21,5144159.37,1723.64,desurvey,"absent from Master All sheet; D7 cross-reference: possible duplicate of sample 41021 (OVD009 @ 126.7 m, 0.1 m away) — verify before treating the two as independent observations","15ш пет-мин бичиглэл. 09.02. (2 петрографи, 13 пет-мин бичиглэл) (1).docx"
46811,,,,,,outcrop,2026,,0,1,0,0,0,0,0,,Fine-grained pyroxene-hornblende gabbrodiorite,,gabbrodiorite,,,,,none,MS3 outcrop sample; no coordinates given in source report,MS3_Outcrop Sample_Петрографи-минераграфи 4ш.docx
46810,,,,,,outcrop,2026,,0,1,0,0,0,0,0,,Altered gabbrodiorite porphyry,,gabbrodiorite,,,,,none,MS3 outcrop sample; no coordinates given in source report,MS3_Outcrop Sample_Петрографи-минераграфи 4ш.docx
46808,,,,,,outcrop,2026,,0,1,0,0,0,0,0,,Fine- to medium-grained pyroxene-hornblende gabbrodiorite,,gabbrodiorite,,,,,none,MS3 outcrop sample; no coordinates given in source report,MS3_Outcrop Sample_Петрографи-минераграфи 4ш.docx
46812,,,,,,outcrop,2026,,0,1,0,0,0,0,0,,Spotted meta-siltstone,,hornfels / spotted rock,,,,,none,MS3 outcrop sample; no coordinates given in source report,MS3_Outcrop Sample_Петрографи-минераграфи 4ш.docx
TS-2,TS-2 (ТЦ-2),,,,,unknown,2024,"ThinSection Mongolia LLC (Dr. T.Oyunchimeg PhD, Dr. B.Enkhjargal PhD, Dr. B.Dolzodmaa PhD); client: Aventura Minerals LLC",0,1,0,0,0,0,0,,Altered andesite,,volcanic / subvolcanic,,,,,none,no drillhole/depth/coordinates given in source report,AM_ThinSectionMongolia_Report_2024.pdf
TS-3,TS-3 (ТЦ-3),,,,,unknown,2024,"ThinSection Mongolia LLC (Dr. T.Oyunchimeg PhD, Dr. B.Enkhjargal PhD, Dr. B.Dolzodmaa PhD); client: Aventura Minerals LLC",0,1,0,0,0,0,0,,Quartz-bearing amphibolite,,amphibolite / metabasite,,,,,none,no drillhole/depth/coordinates given in source report,AM_ThinSectionMongolia_Report_2024.pdf
TS-4,TS-4 (ТЦ-4),,,,,unknown,2024,"ThinSection Mongolia LLC (Dr. T.Oyunchimeg PhD, Dr. B.Enkhjargal PhD, Dr. B.Dolzodmaa PhD); client: Aventura Minerals LLC",0,1,0,0,0,0,0,,Altered andesite,,volcanic / subvolcanic,,,,,none,no drillhole/depth/coordinates given in source report,AM_ThinSectionMongolia_Report_2024.pdf
TS-5,TS-5 (ТЦ-5),,,,,unknown,2024,"ThinSection Mongolia LLC (Dr. T.Oyunchimeg PhD, Dr. B.Enkhjargal PhD, Dr. B.Dolzodmaa PhD); client: Aventura Minerals LLC",0,1,0,0,0,0,0,,Carbonate-altered basalt,,dolerite / diabase / basalt dyke,,,,,none,no drillhole/depth/coordinates given in source report,AM_ThinSectionMongolia_Report_2024.pdf
TS-6,TS-6 (ТЦ-6),,,,,unknown,2024,"ThinSection Mongolia LLC (Dr. T.Oyunchimeg PhD, Dr. B.Enkhjargal PhD, Dr. B.Dolzodmaa PhD); client: Aventura Minerals LLC",0,1,0,0,0,0,0,,Felsic (acid) subvolcanic rock,,volcanic / subvolcanic,,,,,none,no drillhole/depth/coordinates given in source report,AM_ThinSectionMongolia_Report_2024.pdf
TS-7,TS-7 (ТЦ-7),,,,,unknown,2024,"ThinSection Mongolia LLC (Dr. T.Oyunchimeg PhD, Dr. B.Enkhjargal PhD, Dr. B.Dolzodmaa PhD); client: Aventura Minerals LLC",0,1,0,0,0,0,0,,Rhyolite porphyry (dacite porphyry in fig. captions),,volcanic / subvolcanic,,,,,none,no drillhole/depth/coordinates given in source report,AM_ThinSectionMongolia_Report_2024.pdf
DEEJ-2,Дээж-2,,,,,unknown,2024,"ThinSection Mongolia LLC (Dr. T.Oyunchimeg PhD, Dr. B.Enkhjargal PhD, Dr. B.Dolzodmaa PhD); client: Aventura Minerals LLC",0,1,0,0,0,0,0,,Phyllite,,schist / phyllite,,,,,none,no drillhole/depth/coordinates given in source report,AM_ThinSectionMongolia_Report_2024.pdf
DEEJ-3,Дээж-3,,,,,unknown,2024,"ThinSection Mongolia LLC (Dr. T.Oyunchimeg PhD, Dr. B.Enkhjargal PhD, Dr. B.Dolzodmaa PhD); client: Aventura Minerals LLC",0,1,0,0,0,0,0,,Phyllite,,schist / phyllite,,,,,none,no drillhole/depth/coordinates given in source report,AM_ThinSectionMongolia_Report_2024.pdf
C-1,С-1,,,,,unknown,2023,Л.Жаргал PhD (order Зах-2023/01),1,0,0,0,0,0,0,,Strongly mineralized quartz-sericite schist,,schist / phyllite,,,,,none,no drillhole/depth/coordinates given in source report,2023-08-06-2 шлиф.pdf
C-2,С-2,,,,,unknown,2023,Л.Жаргал PhD (order Зах-2023/01),1,0,0,0,0,0,0,,Mineralized sericite-quartz schist,,schist / phyllite,,,,,none,no drillhole/depth/coordinates given in source report,2023-08-06-2 шлиф.pdf
YT-08,,,,,,grab,,,0,1,0,1,0,1,0,Rhyodacite,,,volcanic / subvolcanic,,722350.4,5143990.61,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv
YT-20,,,,,,grab,,,0,1,0,0,0,1,0,Basalt - Andesite basalt,,,dolerite / diabase / basalt dyke,,722303.65,5144031.73,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv
YM-27,,,,,,grab,,,0,1,0,0,0,1,0,Andesite porphyry,,,volcanic / subvolcanic,,722121.37,5144721.31,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv
YM-29,,,,,,grab,,,0,1,0,0,0,1,0,Subvolcanic Rock,,,volcanic / subvolcanic,,722156.87,5144590.09,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv
YT-21,,,,,,grab,,,0,1,0,0,0,1,0,Basalt - Andesite basalt,,,dolerite / diabase / basalt dyke,,722117.6,5144039.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv
YT-38,,,,,,grab,,,0,1,0,1,0,1,0,Andesite porphyry,,,volcanic / subvolcanic,,722620.01,5143619.98,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv
YT-40,,,,,,grab,,,0,1,0,0,0,1,0,Tuffsandstone,,,volcanic / subvolcanic,,799827.0,5146528.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv
2021-01,,,,,,grab,,,0,0,0,0,0,0,0,,,,,,721977.0,5144570.0,,master_xy,v1.1: the 2022 lab report calls this sample `2022-01`; the grab sheet calls it `2021-01`. Joined on the case-folded / zero-stripped id; the year digit differs (2021 vs 2022) — a human should confirm which spelling is authoritative,Yambat_Petrographic_Master_Data__2022-2024_grab.csv
OV202202,,,,,,grab,,,0,0,0,0,0,0,0,Altered andesite,,,volcanic / subvolcanic,,,,,none,no X/Y in source grab sheet,Yambat_Petrographic_Master_Data__2022-2024_grab.csv
OV202203,,,,,,grab,,,0,0,0,0,0,0,0,Schist or Mudstone,,,schist / phyllite,,,,,none,no X/Y in source grab sheet,Yambat_Petrographic_Master_Data__2022-2024_grab.csv
OVF-1,,,,,,grab,,,0,0,0,0,0,0,0,Quartz vein,,,vein / quartz,,721957.0,5144521.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv
OVF-2,,,,,,grab,,,0,0,0,0,0,0,0,Quartzite,,,sediment / metasediment,,721955.0,5144520.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv
20,,,,,,grab,,,0,0,0,0,0,0,0,Dacite Porphyry,,,volcanic / subvolcanic,,,,,none,no X/Y in source grab sheet; v1.1: the 2022 lab report calls this sample `020`; the grab sheet calls it `20`. Joined on the case-folded / zero-stripped id,Yambat_Petrographic_Master_Data__2022-2024_grab.csv
OV-40,,,,,,grab,,,0,0,0,0,0,0,0,Intrusive Rock?,,,intrusive (undifferentiated),,721758.24,5144762.44,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv
OV-41,,,,,,grab,,,0,0,0,0,0,0,0,mafic intrusive,,,mafic intrusive (undifferentiated),,721752.95,5144759.69,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv
OV-51,,,,,,grab,,,0,0,0,0,0,0,0,altered dolerite,,,dolerite / diabase / basalt dyke,,722721.77,5143535.38,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv
sh-14,,,,,,grab,,,0,0,0,0,0,0,0,Gossan,,,gossan / oxidized,,721955.0,5144520.0,,master_xy,v1.1: the 2022 lab report calls this sample `SH-14`; the grab sheet calls it `sh-14`. Joined on the case-folded / zero-stripped id,Yambat_Petrographic_Master_Data__2022-2024_grab.csv
sh-18,,,,,,grab,,,0,0,0,0,0,0,0,Diorite,,,diorite / quartz diorite,,721956.0,5144520.0,,master_xy,v1.1: the 2022 lab report calls this sample `SH-18`; the grab sheet calls it `sh-18`. Joined on the case-folded / zero-stripped id,Yambat_Petrographic_Master_Data__2022-2024_grab.csv
sh-14-1,,,,,,grab,,,0,0,0,0,0,0,0,Diorite,,,diorite / quartz diorite,,721948.0,5144538.0,,master_xy,v1.1: the 2022 lab report calls this sample `SH-14-1`; the grab sheet calls it `sh-14-1`. Joined on the case-folded / zero-stripped id,Yambat_Petrographic_Master_Data__2022-2024_grab.csv
sh-16,,,,,,grab,,,0,0,0,0,0,0,0,Gossan,,,gossan / oxidized,,721964.37,5144632.72,,master_xy,v1.1: the 2022 lab report calls this sample `SH-16`; the grab sheet calls it `sh-16`. Joined on the case-folded / zero-stripped id,Yambat_Petrographic_Master_Data__2022-2024_grab.csv
2107,,,,,,grab,,,0,0,0,0,0,0,0,Gabbro amphybolite,,,gabbro / gabbronorite / norite,,721940.0,5144536.0,,master_xy,"v1.1 AMBIGUOUS ID: a second `2107` exists in Report_0715_Ni.pdf (a Ni-ore sample analysed by XRD + ore microscopy + SEM-EDS). Its coordinates are not given, but this grab row sits in the same outcrop cluster as 2102/2104-1/A, so the two are probably one physical sample described by different methods — no document states it, so the Ni-report description is kept UNJOINED (missing_sources README §4.6)",Yambat_Petrographic_Master_Data__2022-2024_grab.csv
2104-1,,,,,,grab,,,0,0,0,0,0,0,0,Габбродиорит порфироор үүссэн амфиболит,,,gabbrodiorite,,721963.0,5144519.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv
A,,,,,,grab,,,0,0,0,0,0,0,0,Gabbro pyroxenite,,,peridotite / ultramafic,,721934.27,5144523.75,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv
2102,,,,,,grab,,,0,0,0,0,0,0,0,Gabbrodiorite porphyry and Amphybolite,,,gabbrodiorite,,721923.0,5144521.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv
TS1,,,,,,grab,,,0,1,0,0,0,1,0,Gabbro dyke,,,gabbro / gabbronorite / norite,,723196.31,5144020.8,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv
TS2,,,,,,grab,,,0,1,0,0,0,0,0,Diabase dyke,,,dolerite / diabase / basalt dyke,,723253.82,5144074.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv
TS3,,,,,,grab,,,1,0,0,0,0,0,0,Gabbro dyke,,,gabbro / gabbronorite / norite,,722509.53,5142753.8,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv
TS4,,,,,,grab,,,0,1,0,0,0,0,0,Gabbro dyke,,,gabbro / gabbronorite / norite,,722367.0,5143973.8,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv
TS5,,,,,,grab,,,0,1,0,0,0,0,0,Basalt dyke,,,dolerite / diabase / basalt dyke,,722635.85,5142772.3,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv
TS6,,,,,,grab,,,0,1,0,0,0,0,0,Rhyolite dyke,,,volcanic / subvolcanic,,720981.03,5144171.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv
TS7,,,,,,grab,,,0,1,0,0,0,0,0,Gabbro dyke,,,gabbro / gabbronorite / norite,,722866.86,5142947.2,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv
RC5,,,,,,grab,,,0,1,0,0,0,0,0,Gabbro dyke,,,gabbro / gabbronorite / norite,,723050.0,5144094.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv
RC6,,,,,,grab,,,0,1,0,0,0,0,0,Gabbro dyke,,,gabbro / gabbronorite / norite,,722535.5,5142813.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv
43113,,,,,,rockchip,2024,,0,1,0,0,0,1,0,Hematite and limonite altered quartz vein,,,gossan / oxidized,,726177.0,5149661.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv; Yambat_Petrographic_Master_Data__2024_Copper_ridge_rockchip_samp.csv
43122,,,,,,rockchip,2024,,0,1,0,0,0,1,0,Intense Limonited Metasediment rock. Cut by Quartz.,,,gossan / oxidized,,726211.0,5149539.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv; Yambat_Petrographic_Master_Data__2024_Copper_ridge_rockchip_samp.csv
43123,,,,,,rockchip,2024,,0,1,0,0,0,1,0,Intense Limonited Metasediment rock. Cut by Quartz.,,,gossan / oxidized,,726166.0,5149674.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv; Yambat_Petrographic_Master_Data__2024_Copper_ridge_rockchip_samp.csv
43125,,,,,,rockchip,2024,,0,1,0,0,0,1,0,"Py boxwork in Quartz Veins, moderate to Strong jarosite in Py in Rock.",,,vein / quartz,,726157.0,5149688.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv; Yambat_Petrographic_Master_Data__2024_Copper_ridge_rockchip_samp.csv
43141,,,,,,rockchip,2024,,1,1,0,0,0,1,0,"Mendee's CR82 point. Strong silcified hydrothermal brecciated metasedimentary. XRF reading high sulfur S-4000ppm, Phosphorus-1%. Hydrothermal cement material has magnetite.",,,sediment / metasediment,,726462.0,5149400.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv; Yambat_Petrographic_Master_Data__2024_Copper_ridge_rockchip_samp.csv
43144,,,,,,rockchip,2024,,0,1,0,0,0,1,0,"Qtz sheeted veinlets. 21 veins per meter. XRF reading Cu-3500ppm. The rock is strong silcified limonite hematite altered metasedimentary cut by veinlets. Strong limonite altered part's XRF reading is 270ppm Cu, but the less limonite altered, strong silicic altered and cut by sheeted veins part contains 3500ppm Cu by XRF reading. Sample CR86. dip azi 315, dip 63.",,,gossan / oxidized,,726030.0,5149777.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv; Yambat_Petrographic_Master_Data__2024_Copper_ridge_rockchip_samp.csv
43146,,,,,,rockchip,2024,,1,1,0,0,0,1,0,Strong  hematite altered gneissous rock,,,sediment / metasediment,,725425.0,5150183.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv; Yambat_Petrographic_Master_Data__2024_Copper_ridge_rockchip_samp.csv
41154,,,,,,rockchip,2024,,0,1,0,0,0,1,0,"Hydrotermal breccia. Strongly brecciated rock. Quartz, carbonate breccia. Light yellowish, moderately limonite, strongly carbonate alteration",,,gossan / oxidized,,722447.0,5142772.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv; Yambat_Petrographic_Master_Data__2024_Copper_ridge_rockchip_samp.csv
41155,,,,,,rockchip,2024,,0,1,0,0,0,0,0,"Greenish gray, porphyritic diorite, disseminated py, limonite, malachite replaced sulfide blebs with some residual chalcopyrite",,,gossan / oxidized,,723353.0,5143066.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv; Yambat_Petrographic_Master_Data__2024_Copper_ridge_rockchip_samp.csv
41160,,,,,,rockchip,2024,,1,0,0,0,0,0,0,"Dark green, moderately magnetic, strongly chlorytic mafic rock (Andesite?)",,,volcanic / subvolcanic,,724968.0,5150749.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv; Yambat_Petrographic_Master_Data__2024_Copper_ridge_rockchip_samp.csv
41161,,,,,,rockchip,2024,,0,1,0,0,0,0,0,Andesitic rock with hematitic alteration along the fractures,,,volcanic / subvolcanic,,725190.0,5150596.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv; Yambat_Petrographic_Master_Data__2024_Copper_ridge_rockchip_samp.csv
41162,,,,,,rockchip,2024,,1,1,0,0,0,0,0,Felsic rock with jarositic alteration,,,volcanic / subvolcanic,,725173.0,5150718.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv; Yambat_Petrographic_Master_Data__2024_Copper_ridge_rockchip_samp.csv
41163,,,,,,rockchip,2024,,1,1,0,0,0,0,0,Andesite with some malachite within the fractures,,,volcanic / subvolcanic,,725248.0,5150574.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv; Yambat_Petrographic_Master_Data__2024_Copper_ridge_rockchip_samp.csv
41167,,,,,,rockchip,2024,,1,1,0,0,0,0,0,"Meta sediment with strongly laminated texture, with strong limonitic, hematitic, sericitic alterations",,,gossan / oxidized,,725244.0,5150611.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv; Yambat_Petrographic_Master_Data__2024_Copper_ridge_rockchip_samp.csv
41168,,,,,,rockchip,2024,,0,1,0,0,0,0,0,"Meta sediment with strongly argillic, limonitic, sercitic alterations",,,gossan / oxidized,,725262.0,5150608.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv; Yambat_Petrographic_Master_Data__2024_Copper_ridge_rockchip_samp.csv
41169,,,,,,rockchip,2024,,0,1,0,0,0,0,0,Altered rock with strong silicification and hematitic alterations,,,altered rock (protolith undetermined),,725268.0,5150609.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv; Yambat_Petrographic_Master_Data__2024_Copper_ridge_rockchip_samp.csv
41172,,,,,,rockchip,2024,,0,1,0,0,0,0,0,"Rhyolite with strong goetic, hematitic, limonitic and argillic aletrations",,,gossan / oxidized,,725288.0,5150618.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv; Yambat_Petrographic_Master_Data__2024_Copper_ridge_rockchip_samp.csv
41178,,,,,,rockchip,2024,,0,1,0,0,0,0,0,Light yellowish altered porphyritic rhyolite with strong limonitic alterations,,,gossan / oxidized,,725289.0,5150689.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv; Yambat_Petrographic_Master_Data__2024_Copper_ridge_rockchip_samp.csv
41179,,,,,,rockchip,2024,,0,1,0,0,0,0,0,Alkaline rock with strong hematitic alterations,,,granitoid,,725305.0,5150714.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv; Yambat_Petrographic_Master_Data__2024_Copper_ridge_rockchip_samp.csv
41180,,,,,,rockchip,2024,,0,1,0,0,0,0,0,"Light greenish altered rhyolite with strong silicification, located on the north side of the fault, maybe related to the fault zone the rock may be altered.",,,volcanic / subvolcanic,,725467.0,5150628.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv; Yambat_Petrographic_Master_Data__2024_Copper_ridge_rockchip_samp.csv
41183,,,,,,rockchip,2024,,1,0,0,0,0,0,0,Andesite,,,volcanic / subvolcanic,,724944.0,5150584.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv; Yambat_Petrographic_Master_Data__2024_Copper_ridge_rockchip_samp.csv
47077,,,,,,rockchip,2024,,0,1,0,0,0,0,0,Strong metasomatized ultramafic,,,skarn / metasomatite,,725458.0,5150977.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv; Yambat_Petrographic_Master_Data__2024_Copper_ridge_rockchip_samp.csv
47084,,,,,,rockchip,2024,,1,0,0,0,0,0,0,Ultramafic?,,,peridotite / ultramafic,,725282.0,5151043.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv; Yambat_Petrographic_Master_Data__2024_Copper_ridge_rockchip_samp.csv
47076,,,,,,rockchip,2024,,0,1,0,0,0,0,0,Strong metasomatized ultramafic,,,skarn / metasomatite,,725509.0,5150944.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv; Yambat_Petrographic_Master_Data__2024_Copper_ridge_rockchip_samp.csv
47071,,,,,,rockchip,2024,,0,1,0,0,0,0,0,Monzodiorite,,,diorite / quartz diorite,,725531.0,5150387.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv; Yambat_Petrographic_Master_Data__2024_Copper_ridge_rockchip_samp.csv
47072,,,,,,rockchip,2024,,1,0,0,0,0,0,0,Monzodiorite,,,diorite / quartz diorite,,725556.0,5150383.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv; Yambat_Petrographic_Master_Data__2024_Copper_ridge_rockchip_samp.csv
47073,,,,,,rockchip,2024,,0,1,0,0,0,0,0,Monzodiorite,,,diorite / quartz diorite,,725568.0,5150379.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv; Yambat_Petrographic_Master_Data__2024_Copper_ridge_rockchip_samp.csv
CR66,,,,,,rockchip,2024,,1,0,0,0,0,0,0,Fuchsite,,,skarn / metasomatite,,,,,none,no X/Y in source grab sheet,Yambat_Petrographic_Master_Data__2022-2024_grab.csv; Yambat_Petrographic_Master_Data__2024_Copper_ridge_rockchip_samp.csv
CR99,,,,,,rockchip,2024,,1,0,0,0,0,0,0,Mafic rock,,,mafic intrusive (undifferentiated),,,,,none,no X/Y in source grab sheet,Yambat_Petrographic_Master_Data__2022-2024_grab.csv; Yambat_Petrographic_Master_Data__2024_Copper_ridge_rockchip_samp.csv
CR71,,,,,,rockchip,2024,,1,0,0,0,0,0,0,Basalt,,,dolerite / diabase / basalt dyke,,725970.0,5150777.0,,master_xy,,Yambat_Petrographic_Master_Data__2022-2024_grab.csv; Yambat_Petrographic_Master_Data__2024_Copper_ridge_rockchip_samp.csv
CR1,,,,,,rockchip,2024,,0,1,0,0,0,0,0,Andesite,,,volcanic / subvolcanic,,,,,none,no X/Y in source grab sheet,Yambat_Petrographic_Master_Data__2022-2024_grab.csv; Yambat_Petrographic_Master_Data__2024_Copper_ridge_rockchip_samp.csv
