HOLE_ID,Depth (m),Dip,Azim (Orig),Grid (Orig),Azim (UTM),"SURVEY
METHOD","DH SURVEY
COMPANY","SURVEY
DATE"
SC07,240,-70,181.1,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,245,-70.1,181.6,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,250,-70.1,181.7,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
SC07,254.2,-70.1,181.7,WGS84_46N,,GM,Ragnarok Investment LLC,5/6/2025
CRS02,0,-67.7,174.2,WGS84_46N,,GM,Ragnarok Investment LLC,5/10/2025
CRS02,5,-67.7,175,WGS84_46N,,GM,Ragnarok Investment LLC,5/10/2025
CRS02,10,-67.7,175.1,WGS84_46N,,GM,Ragnarok Investment LLC,5/10/2025
CRS02,15,-67.5,174.9,WGS84_46N,,GM,Ragnarok Investment LLC,5/10/2025
CRS02,20,-67.5,175,WGS84_46N,,GM,Ragnarok Investment LLC,5/10/2025
CRS02,25,-67.6,175.1,WGS84_46N,,GM,Ragnarok Investment LLC,5/10/2025
CRS02,30,-67.5,175.2,WGS84_46N,,GM,Ragnarok Investment LLC,5/10/2025
CRS02,35,-67.4,175.2,WGS84_46N,,GM,Ragnarok Investment LLC,5/10/2025
CRS02,40,-67.5,175.1,WGS84_46N,,GM,Ragnarok Investment LLC,5/10/2025
CRS02,45,-67.5,175.3,WGS84_46N,,GM,Ragnarok Investment LLC,5/10/2025
CRS02,50,-67.5,175.4,WGS84_46N,,GM,Ragnarok Investment LLC,5/10/2025
CRS02,55,-67.5,175.6,WGS84_46N,,GM,Ragnarok Investment LLC,5/10/2025
CRS02,60,-67.4,175.7,WGS84_46N,,GM,Ragnarok Investment LLC,5/10/2025
CRS02,65,-67.5,175.8,WGS84_46N,,GM,Ragnarok Investment LLC,5/10/2025
CRS02,70,-67.5,175.8,WGS84_46N,,GM,Ragnarok Investment LLC,5/10/2025
CRS02,75,-67.4,176.2,WGS84_46N,,GM,Ragnarok Investment LLC,5/10/2025
CRS02,80,-67.3,176.4,WGS84_46N,,GM,Ragnarok Investment LLC,5/10/2025
CRS02,85,-67.4,176.6,WGS84_46N,,GM,Ragnarok Investment LLC,5/10/2025
CRS02,90,-67.4,176.6,WGS84_46N,,GM,Ragnarok Investment LLC,5/10/2025
CRS02,95,-67.5,176.9,WGS84_46N,,GM,Ragnarok Investment LLC,5/10/2025
CRS02,100,-67.4,176.9,WGS84_46N,,GM,Ragnarok Investment LLC,5/10/2025
CRS02,105,-67.4,177.2,WGS84_46N,,GM,Ragnarok Investment LLC,5/10/2025
CRS02,108.7,-67.4,177.1,WGS84_46N,,GM,Ragnarok Investment LLC,5/10/2025
CRS03,0,-59.4,177.5,WGS84_46N,,GM,Ragnarok Investment LLC,5/13/2025
CRS03,5,-59.6,178.3,WGS84_46N,,GM,Ragnarok Investment LLC,5/13/2025
CRS03,10,-59.7,178.5,WGS84_46N,,GM,Ragnarok Investment LLC,5/13/2025
CRS03,15,-59.6,178.4,WGS84_46N,,GM,Ragnarok Investment LLC,5/13/2025
CRS03,20,-59.3,178.6,WGS84_46N,,GM,Ragnarok Investment LLC,5/13/2025
CRS03,25,-59.2,178.8,WGS84_46N,,GM,Ragnarok Investment LLC,5/13/2025
CRS03,30,-59.1,178.8,WGS84_46N,,GM,Ragnarok Investment LLC,5/13/2025
CRS03,35,-59.1,178.9,WGS84_46N,,GM,Ragnarok Investment LLC,5/13/2025
CRS03,40,-58.9,178.9,WGS84_46N,,GM,Ragnarok Investment LLC,5/13/2025
CRS03,45,-58.8,178.9,WGS84_46N,,GM,Ragnarok Investment LLC,5/13/2025
CRS03,50,-58.8,178.7,WGS84_46N,,GM,Ragnarok Investment LLC,5/13/2025
CRS03,55,-58.8,178.8,WGS84_46N,,GM,Ragnarok Investment LLC,5/13/2025
CRS03,60,-58.7,178.9,WGS84_46N,,GM,Ragnarok Investment LLC,5/13/2025
CRS03,65,-58.6,178.7,WGS84_46N,,GM,Ragnarok Investment LLC,5/13/2025
CRS03,70,-58.6,178.7,WGS84_46N,,GM,Ragnarok Investment LLC,5/13/2025
CRS03,75,-58.6,178.8,WGS84_46N,,GM,Ragnarok Investment LLC,5/13/2025
CRS03,80,-58.6,178.9,WGS84_46N,,GM,Ragnarok Investment LLC,5/13/2025
CRS03,85,-58.6,179.1,WGS84_46N,,GM,Ragnarok Investment LLC,5/13/2025
CRS03,90,-58.6,179.2,WGS84_46N,,GM,Ragnarok Investment LLC,5/13/2025
CRS03,95,-58.6,179.4,WGS84_46N,,GM,Ragnarok Investment LLC,5/13/2025
CRS03,100,-58.6,179.4,WGS84_46N,,GM,Ragnarok Investment LLC,5/13/2025
CRS03,105,-58.6,179.5,WGS84_46N,,GM,Ragnarok Investment LLC,5/13/2025
CRS03,111.5,-58.6,179.6,WGS84_46N,,GM,Ragnarok Investment LLC,5/13/2025
OVD036,0,-59.9,345.8,WGS84_46N,,GM,Ragnarok Investment LLC,5/17/2025
OVD036,5,-59.9,345.6,WGS84_46N,,GM,Ragnarok Investment LLC,5/17/2025
OVD036,10,-59.9,345.6,WGS84_46N,,GM,Ragnarok Investment LLC,5/17/2025
OVD036,15,-60,345.6,WGS84_46N,,GM,Ragnarok Investment LLC,5/17/2025
OVD036,20,-59.8,345.7,WGS84_46N,,GM,Ragnarok Investment LLC,5/17/2025
OVD036,25,-59.8,345.9,WGS84_46N,,GM,Ragnarok Investment LLC,5/17/2025
OVD036,30,-59.8,346.2,WGS84_46N,,GM,Ragnarok Investment LLC,5/17/2025
OVD036,35,-59.7,346.4,WGS84_46N,,GM,Ragnarok Investment LLC,5/17/2025
OVD036,40,-59.6,346.7,WGS84_46N,,GM,Ragnarok Investment LLC,5/17/2025
OVD036,45,-59.5,347.1,WGS84_46N,,GM,Ragnarok Investment LLC,5/17/2025
OVD036,50,-59.5,347.3,WGS84_46N,,GM,Ragnarok Investment LLC,5/17/2025
OVD036,55,-59.6,347.4,WGS84_46N,,GM,Ragnarok Investment LLC,5/17/2025
OVD036,60,-59.5,347.6,WGS84_46N,,GM,Ragnarok Investment LLC,5/17/2025
OVD036,65,-59.5,348,WGS84_46N,,GM,Ragnarok Investment LLC,5/17/2025
OVD036,70,-59.5,348.1,WGS84_46N,,GM,Ragnarok Investment LLC,5/17/2025
OVD036,75,-59.5,348.5,WGS84_46N,,GM,Ragnarok Investment LLC,5/17/2025
OVD036,80,-59.5,348.5,WGS84_46N,,GM,Ragnarok Investment LLC,5/17/2025
OVD036,85,-59.4,348.9,WGS84_46N,,GM,Ragnarok Investment LLC,5/17/2025
OVD036,90,-59.3,349.1,WGS84_46N,,GM,Ragnarok Investment LLC,5/17/2025
OVD036,95,-59.3,349.2,WGS84_46N,,GM,Ragnarok Investment LLC,5/17/2025
OVD036,100,-59.3,349.2,WGS84_46N,,GM,Ragnarok Investment LLC,5/17/2025
OVD036,105,-59.3,349.3,WGS84_46N,,GM,Ragnarok Investment LLC,5/17/2025
OVD036,110,-59.4,349.3,WGS84_46N,,GM,Ragnarok Investment LLC,5/17/2025
OVD036,115,-59.5,349.4,WGS84_46N,,GM,Ragnarok Investment LLC,5/17/2025
OVD036,120,-59.5,349.6,WGS84_46N,,GM,Ragnarok Investment LLC,5/17/2025
OVD036,125,-59.5,349.7,WGS84_46N,,GM,Ragnarok Investment LLC,5/17/2025
OVD036,130,-59.6,349.8,WGS84_46N,,GM,Ragnarok Investment LLC,5/17/2025
OVD036,141.5,-59.5,350,WGS84_46N,,GM,Ragnarok Investment LLC,5/17/2025
OVD037,0,-57.77,134.49,WGS84_46N,,GM,Ragnarok Investment LLC,5/20/2025
OVD037,5,-58.03,134.5,WGS84_46N,,GM,Ragnarok Investment LLC,5/20/2025
OVD037,10,-57.94,134.73,WGS84_46N,,GM,Ragnarok Investment LLC,5/20/2025
OVD037,15,-57.88,135.07,WGS84_46N,,GM,Ragnarok Investment LLC,5/20/2025
OVD037,20,-57.95,135.16,WGS84_46N,,GM,Ragnarok Investment LLC,5/20/2025
OVD037,25,-57.96,135.47,WGS84_46N,,GM,Ragnarok Investment LLC,5/20/2025
OVD037,30,-57.9,135.69,WGS84_46N,,GM,Ragnarok Investment LLC,5/20/2025
OVD037,35,-57.92,135.95,WGS84_46N,,GM,Ragnarok Investment LLC,5/20/2025
OVD037,40,-57.91,136.01,WGS84_46N,,GM,Ragnarok Investment LLC,5/20/2025
OVD037,45,-57.91,136.33,WGS84_46N,,GM,Ragnarok Investment LLC,5/20/2025
OVD037,50,-57.74,136.37,WGS84_46N,,GM,Ragnarok Investment LLC,5/20/2025
OVD037,62,-57.82,136.37,WGS84_46N,,GM,Ragnarok Investment LLC,5/20/2025
OVD038,0,-83.52,355.73,WGS84_46N,,GM,Ragnarok Investment LLC,5/23/2025
OVD038,5,-83.5,356.82,WGS84_46N,,GM,Ragnarok Investment LLC,5/23/2025
OVD038,10,-83.61,357.6,WGS84_46N,,GM,Ragnarok Investment LLC,5/23/2025
OVD038,15,-83.73,357.14,WGS84_46N,,GM,Ragnarok Investment LLC,5/23/2025
OVD038,20,-83.74,357.73,WGS84_46N,,GM,Ragnarok Investment LLC,5/23/2025
OVD038,25,-83.79,358.36,WGS84_46N,,GM,Ragnarok Investment LLC,5/23/2025
OVD038,30,-83.77,358.38,WGS84_46N,,GM,Ragnarok Investment LLC,5/23/2025
OVD038,35,-83.74,358.91,WGS84_46N,,GM,Ragnarok Investment LLC,5/23/2025
OVD038,40,-83.67,358.78,WGS84_46N,,GM,Ragnarok Investment LLC,5/23/2025
OVD038,45,-83.71,359.2,WGS84_46N,,GM,Ragnarok Investment LLC,5/23/2025
OVD038,50,-83.83,359.39,WGS84_46N,,GM,Ragnarok Investment LLC,5/23/2025
OVD038,55,-83.87,358.73,WGS84_46N,,GM,Ragnarok Investment LLC,5/23/2025
OVD038,60,-83.82,359.42,WGS84_46N,,GM,Ragnarok Investment LLC,5/23/2025
OVD038,65,-83.78,359.39,WGS84_46N,,GM,Ragnarok Investment LLC,5/23/2025
OVD038,70,-83.83,0.18,WGS84_46N,,GM,Ragnarok Investment LLC,5/23/2025
OVD038,75,-83.9,359.76,WGS84_46N,,GM,Ragnarok Investment LLC,5/23/2025
OVD038,80,-83.98,359.55,WGS84_46N,,GM,Ragnarok Investment LLC,5/23/2025
OVD038,85,-84.14,358.79,WGS84_46N,,GM,Ragnarok Investment LLC,5/23/2025
OVD038,90,-84.1,358.66,WGS84_46N,,GM,Ragnarok Investment LLC,5/23/2025
OVD038,95,-84.1,359.73,WGS84_46N,,GM,Ragnarok Investment LLC,5/23/2025
OVD038,100,-84.2,0.17,WGS84_46N,,GM,Ragnarok Investment LLC,5/23/2025
OVD038,105,-84.35,0.05,WGS84_46N,,GM,Ragnarok Investment LLC,5/23/2025
OVD038,110,-84.37,1.43,WGS84_46N,,GM,Ragnarok Investment LLC,5/23/2025
OVD038,115,-84.4,1.6,WGS84_46N,,GM,Ragnarok Investment LLC,5/23/2025
OVD038,120,-84.3,2.3,WGS84_46N,,GM,Ragnarok Investment LLC,5/23/2025
OVD038,125,-84.3,3.1,WGS84_46N,,GM,Ragnarok Investment LLC,5/23/2025
OVD038,130,-84.3,3.6,WGS84_46N,,GM,Ragnarok Investment LLC,5/23/2025
OVD038,135,-84.3,4.9,WGS84_46N,,GM,Ragnarok Investment LLC,5/23/2025
OVD038,140,-84.2,5.6,WGS84_46N,,GM,Ragnarok Investment LLC,5/23/2025
OVD038,145,-84.1,7.2,WGS84_46N,,GM,Ragnarok Investment LLC,5/23/2025
OVD038,150.5,-84.1,7.5,WGS84_46N,,GM,Ragnarok Investment LLC,5/23/2025
OVD039,0,-65.2,208.2,WGS84_46N,,GM,Ragnarok Investment LLC,5/26/2025
OVD039,5,-65,208,WGS84_46N,,GM,Ragnarok Investment LLC,5/26/2025
OVD039,10,-65.1,207.6,WGS84_46N,,GM,Ragnarok Investment LLC,5/26/2025
OVD039,15,-64.8,207.5,WGS84_46N,,GM,Ragnarok Investment LLC,5/26/2025
OVD039,20,-64.7,207.8,WGS84_46N,,GM,Ragnarok Investment LLC,5/26/2025
OVD039,25,-64.6,207.9,WGS84_46N,,GM,Ragnarok Investment LLC,5/26/2025
OVD039,30,-64.6,208.1,WGS84_46N,,GM,Ragnarok Investment LLC,5/26/2025
OVD039,35,-64.7,208,WGS84_46N,,GM,Ragnarok Investment LLC,5/26/2025
OVD039,40,-64.6,208,WGS84_46N,,GM,Ragnarok Investment LLC,5/26/2025
OVD039,45,-64.6,208,WGS84_46N,,GM,Ragnarok Investment LLC,5/26/2025
OVD039,50,-64.7,207.9,WGS84_46N,,GM,Ragnarok Investment LLC,5/26/2025
OVD039,55,-64.6,207.2,WGS84_46N,,GM,Ragnarok Investment LLC,5/26/2025
OVD039,60,-64.4,207,WGS84_46N,,GM,Ragnarok Investment LLC,5/26/2025
OVD039,65,-64.1,206.5,WGS84_46N,,GM,Ragnarok Investment LLC,5/26/2025
OVD039,70,-64,206.2,WGS84_46N,,GM,Ragnarok Investment LLC,5/26/2025
OVD039,75,-63.7,206,WGS84_46N,,GM,Ragnarok Investment LLC,5/26/2025
OVD039,80,-63.6,206.2,WGS84_46N,,GM,Ragnarok Investment LLC,5/26/2025
OVD039,85,-63.5,206.4,WGS84_46N,,GM,Ragnarok Investment LLC,5/26/2025
OVD039,90,-63.5,206.3,WGS84_46N,,GM,Ragnarok Investment LLC,5/26/2025
OVD039,95,-63.5,206.3,WGS84_46N,,GM,Ragnarok Investment LLC,5/26/2025
OVD039,100,-63.4,206.3,WGS84_46N,,GM,Ragnarok Investment LLC,5/26/2025
OVD039,105,-63.4,206.5,WGS84_46N,,GM,Ragnarok Investment LLC,5/26/2025
OVD039,110,-63.2,206.6,WGS84_46N,,GM,Ragnarok Investment LLC,5/26/2025
OVD039,115,-63.1,207,WGS84_46N,,GM,Ragnarok Investment LLC,5/26/2025
OVD039,120,-63.1,206.9,WGS84_46N,,GM,Ragnarok Investment LLC,5/26/2025
OVD039,125,-63.2,207.1,WGS84_46N,,GM,Ragnarok Investment LLC,5/26/2025
OVD039,129.5,-63.2,207,WGS84_46N,,GM,Ragnarok Investment LLC,5/26/2025
OVD040,0,-74.4,347.3,WGS84_46N,,GM,Ragnarok Investment LLC,5/28/2025
OVD040,5,-74.5,346.6,WGS84_46N,,GM,Ragnarok Investment LLC,5/28/2025
OVD040,10,-74.5,346.9,WGS84_46N,,GM,Ragnarok Investment LLC,5/28/2025
OVD040,15,-74.5,346.8,WGS84_46N,,GM,Ragnarok Investment LLC,5/28/2025
OVD040,20,-74.5,346.9,WGS84_46N,,GM,Ragnarok Investment LLC,5/28/2025
OVD040,25,-74.3,347.1,WGS84_46N,,GM,Ragnarok Investment LLC,5/28/2025
OVD040,30,-74.2,347.5,WGS84_46N,,GM,Ragnarok Investment LLC,5/28/2025
OVD040,35,-74.2,348.1,WGS84_46N,,GM,Ragnarok Investment LLC,5/28/2025
OVD040,40,-74.2,348.2,WGS84_46N,,GM,Ragnarok Investment LLC,5/28/2025
OVD040,45,-74.2,348.3,WGS84_46N,,GM,Ragnarok Investment LLC,5/28/2025
OVD040,50,-74.3,348.3,WGS84_46N,,GM,Ragnarok Investment LLC,5/28/2025
OVD040,55,-74.2,348,WGS84_46N,,GM,Ragnarok Investment LLC,5/28/2025
OVD040,60,-74.1,348.3,WGS84_46N,,GM,Ragnarok Investment LLC,5/28/2025
OVD040,65,-74.1,348.6,WGS84_46N,,GM,Ragnarok Investment LLC,5/28/2025
OVD040,70,-74,348.7,WGS84_46N,,GM,Ragnarok Investment LLC,5/28/2025
OVD040,75,-74,349,WGS84_46N,,GM,Ragnarok Investment LLC,5/28/2025
OVD040,80,-74,349.3,WGS84_46N,,GM,Ragnarok Investment LLC,5/28/2025
OVD040,85,-74.1,349.3,WGS84_46N,,GM,Ragnarok Investment LLC,5/28/2025
OVD040,90,-74,349.1,WGS84_46N,,GM,Ragnarok Investment LLC,5/28/2025
OVD040,95,-74,349.1,WGS84_46N,,GM,Ragnarok Investment LLC,5/28/2025
OVD040,100,-74,349.4,WGS84_46N,,GM,Ragnarok Investment LLC,5/28/2025
OVD040,105,-73.9,349.5,WGS84_46N,,GM,Ragnarok Investment LLC,5/28/2025
OVD040,110,-73.9,350,WGS84_46N,,GM,Ragnarok Investment LLC,5/28/2025
OVD040,115,-74,350.4,WGS84_46N,,GM,Ragnarok Investment LLC,5/28/2025
OVD040,120,-74,350.4,WGS84_46N,,GM,Ragnarok Investment LLC,5/28/2025
OVD040,125,-74,350.3,WGS84_46N,,GM,Ragnarok Investment LLC,5/28/2025
OVD040,129.5,-74.1,350.3,WGS84_46N,,GM,Ragnarok Investment LLC,5/28/2025
OVD041,0,-66.3,62.6,WGS84_46N,,GM,Ragnarok Investment LLC,8/3/2025
OVD041,10,-66.4,62.1,WGS84_46N,,GM,Ragnarok Investment LLC,8/3/2025
OVD041,20,-66.2,62.1,WGS84_46N,,GM,Ragnarok Investment LLC,8/3/2025
OVD041,30,-66,62.4,WGS84_46N,,GM,Ragnarok Investment LLC,8/3/2025
OVD041,40,-65.8,62.8,WGS84_46N,,GM,Ragnarok Investment LLC,8/3/2025
OVD041,50,-65.6,63.3,WGS84_46N,,GM,Ragnarok Investment LLC,8/3/2025
OVD041,60,-65.3,63.5,WGS84_46N,,GM,Ragnarok Investment LLC,8/3/2025
OVD041,70,-65,63.4,WGS84_46N,,GM,Ragnarok Investment LLC,8/3/2025
OVD041,80,-64.9,63.6,WGS84_46N,,GM,Ragnarok Investment LLC,8/3/2025
OVD041,90,-64.7,64.2,WGS84_46N,,GM,Ragnarok Investment LLC,8/3/2025
OVD041,100,-64.5,64.7,WGS84_46N,,GM,Ragnarok Investment LLC,8/3/2025
OVD041,120,-64.3,64.8,WGS84_46N,,GM,Ragnarok Investment LLC,8/3/2025
OVD041,130,-63.7,66,WGS84_46N,,GM,Ragnarok Investment LLC,8/3/2025
OVD041,138.5,-63.6,66,WGS84_46N,,GM,Ragnarok Investment LLC,8/3/2025
OVD042,0,-60.9,57.4,WGS84_46N,,GM,Ragnarok Investment LLC,8/5/2025
OVD042,10,-60.9,57.9,WGS84_46N,,GM,Ragnarok Investment LLC,8/5/2025
OVD042,20,-60.9,58,WGS84_46N,,GM,Ragnarok Investment LLC,8/5/2025
OVD042,30,-60.7,58.2,WGS84_46N,,GM,Ragnarok Investment LLC,8/5/2025
OVD042,40,-60.6,58.4,WGS84_46N,,GM,Ragnarok Investment LLC,8/5/2025
OVD042,50,-60.4,58.6,WGS84_46N,,GM,Ragnarok Investment LLC,8/5/2025
OVD042,60,-60.3,59.1,WGS84_46N,,GM,Ragnarok Investment LLC,8/5/2025
OVD042,70,-60.2,59.3,WGS84_46N,,GM,Ragnarok Investment LLC,8/5/2025
OVD042,80,-60.2,59.8,WGS84_46N,,GM,Ragnarok Investment LLC,8/5/2025
OVD042,90,-60.2,60,WGS84_46N,,GM,Ragnarok Investment LLC,8/5/2025
OVD042,99.5,-60.2,59.9,WGS84_46N,,GM,Ragnarok Investment LLC,8/5/2025
OVD030A,0,-85,352.7,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,10,-85.3,354.8,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,20,-85.2,354.2,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,30,-85.2,354.5,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,40,-85.3,354.9,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,50,-85.5,357.1,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,60,-85.4,356.8,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,70,-85.4,357.6,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,80,-85.4,359.3,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,90,-85.4,358.1,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,100,-85.5,358.2,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,110,-85.3,359.3,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,120,-85.4,358.2,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,130,-85.4,357.9,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,140,-85.4,358.2,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,150,-85.5,359.4,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,160,-85.4,359.5,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,170,-85.3,0.6,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,180,-85.2,1,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,190,-85.4,3.4,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,200,-85.4,1.6,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,210,-85.5,3.2,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,220,-85.3,2.2,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,230,-85.2,4,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,240,-85.4,3.6,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,250,-85.2,3.4,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,260,-85.4,2.7,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,270,-85.3,1.8,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,280,-85.3,2.3,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,290,-85.3,3.4,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,300,-85.2,4.1,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,310,-85.2,3.5,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,320,-85.3,5.9,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,330,-85.1,4.2,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,340,-85.3,5.8,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,350,-85.1,4.9,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,360,-85.1,5,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,370,-85.3,4.9,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,380,-85.2,5.9,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,390,-85.1,6.4,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,400,-85.1,6.9,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,410,-85.1,6.3,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,420,-85.2,9.6,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,430,-85.1,9.1,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,440,-85.2,10,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,450,-85.1,10.4,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD030A,459.5,-85.1,10.6,WGS84_46N,,GM,Ragnarok Investment LLC,8/11/2025
OVD043,0,-61.8,7.6,WGS84_46N,,GM,Ragnarok Investment LLC,8/12/2025
OVD043,10,-61.9,7.9,WGS84_46N,,GM,Ragnarok Investment LLC,8/12/2025
OVD043,20,-62,8,WGS84_46N,,GM,Ragnarok Investment LLC,8/12/2025
OVD043,30,-61.7,8.3,WGS84_46N,,GM,Ragnarok Investment LLC,8/12/2025
OVD043,40,-61.6,8.7,WGS84_46N,,GM,Ragnarok Investment LLC,8/12/2025
OVD043,50,-61.4,9.1,WGS84_46N,,GM,Ragnarok Investment LLC,8/12/2025
OVD043,60,-61.1,9.4,WGS84_46N,,GM,Ragnarok Investment LLC,8/12/2025
OVD043,70,-60.8,9.8,WGS84_46N,,GM,Ragnarok Investment LLC,8/12/2025
OVD043,78.5,-60.7,9.8,WGS84_46N,,GM,Ragnarok Investment LLC,8/12/2025
OVD044,0,-73.3,64,WGS84_46N,,GM,Ragnarok Investment LLC,8/13/2025
OVD044,10,-73.6,64.4,WGS84_46N,,GM,Ragnarok Investment LLC,8/13/2025
OVD044,20,-73.6,64.8,WGS84_46N,,GM,Ragnarok Investment LLC,8/13/2025
OVD044,30,-73.5,65.5,WGS84_46N,,GM,Ragnarok Investment LLC,8/13/2025
OVD044,40,-73.4,65.5,WGS84_46N,,GM,Ragnarok Investment LLC,8/13/2025
OVD044,50,-73.4,65.7,WGS84_46N,,GM,Ragnarok Investment LLC,8/13/2025
OVD044,60,-73.3,65.8,WGS84_46N,,GM,Ragnarok Investment LLC,8/13/2025
OVD044,70,-73.3,65.9,WGS84_46N,,GM,Ragnarok Investment LLC,8/13/2025
SC08,0,-60.7,60.8,WGS84_46N,,GM,Ragnarok Investment LLC,8/16/2025
SC08,5,-60.5,60.4,WGS84_46N,,GM,Ragnarok Investment LLC,8/16/2025
SC08,10,-60.5,60.4,WGS84_46N,,GM,Ragnarok Investment LLC,8/16/2025
SC08,15,-60.6,60.5,WGS84_46N,,GM,Ragnarok Investment LLC,8/16/2025
SC08,20,-60.7,60.6,WGS84_46N,,GM,Ragnarok Investment LLC,8/16/2025
SC08,25,-60.6,60.9,WGS84_46N,,GM,Ragnarok Investment LLC,8/16/2025
SC08,30,-60.6,61.1,WGS84_46N,,GM,Ragnarok Investment LLC,8/16/2025
SC08,35,-60.5,61.4,WGS84_46N,,GM,Ragnarok Investment LLC,8/16/2025
SC08,40,-60.4,61.5,WGS84_46N,,GM,Ragnarok Investment LLC,8/16/2025
SC08,45,-60.3,61.7,WGS84_46N,,GM,Ragnarok Investment LLC,8/16/2025
SC08,50,-60.1,61.8,WGS84_46N,,GM,Ragnarok Investment LLC,8/16/2025
SC08,55,-60,61.8,WGS84_46N,,GM,Ragnarok Investment LLC,8/16/2025
SC08,60,-59.9,62,WGS84_46N,,GM,Ragnarok Investment LLC,8/16/2025
SC08,65,-59.7,61.4,WGS84_46N,,GM,Ragnarok Investment LLC,8/16/2025
SC08,70,-59.7,61.6,WGS84_46N,,GM,Ragnarok Investment LLC,8/16/2025
SC08,75,-59.5,61.5,WGS84_46N,,GM,Ragnarok Investment LLC,8/16/2025
SC08,80,-59.3,61.8,WGS84_46N,,GM,Ragnarok Investment LLC,8/16/2025
SC08,85,-59.1,61.7,WGS84_46N,,GM,Ragnarok Investment LLC,8/16/2025
SC08,90,-59,61.8,WGS84_46N,,GM,Ragnarok Investment LLC,8/16/2025
SC08,95,-58.8,61.8,WGS84_46N,,GM,Ragnarok Investment LLC,8/16/2025
SC08,100,-58.7,61.9,WGS84_46N,,GM,Ragnarok Investment LLC,8/16/2025
SC08,105,-58.5,61.8,WGS84_46N,,GM,Ragnarok Investment LLC,8/16/2025
SC08,111.5,-58.3,61.8,WGS84_46N,,GM,Ragnarok Investment LLC,8/16/2025
OVD045,0,-59.6,235.2,WGS84_46N,,GM,Ragnarok Investment LLC,8/18/2025
OVD045,5,-59.7,235.5,WGS84_46N,,GM,Ragnarok Investment LLC,8/18/2025
OVD045,10,-59.9,235.5,WGS84_46N,,GM,Ragnarok Investment LLC,8/18/2025
